,index,date,County,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
88,21517,331,Plumas,6.0,473.0,0.0,4.0,125.0,10736,8.0,425,1.0,391.0,0.0,0.0,18997.0
89,21518,332,Plumas,4.0,477.0,0.0,4.0,100.0,10836,5.0,430,4.0,395.0,1.0,1.0,18997.0
90,21519,333,Plumas,9.0,486.0,0.0,4.0,131.0,10967,6.0,436,2.0,397.0,0.0,1.0,18997.0
91,21520,334,Plumas,5.0,491.0,0.0,4.0,79.0,11046,5.0,441,4.0,401.0,0.0,1.0,18997.0
92,21521,335,Plumas,5.0,496.0,0.0,4.0,22.0,11068,3.0,444,11.0,412.0,0.0,1.0,18997.0
93,21522,336,Plumas,5.0,501.0,0.0,4.0,21.0,11089,2.0,446,1.0,413.0,0.0,1.0,18997.0
94,21523,337,Plumas,3.0,504.0,0.0,4.0,29.0,11118,2.0,448,3.0,416.0,0.0,1.0,18997.0
95,21524,338,Plumas,13.0,517.0,1.0,5.0,173.0,11291,15.0,463,3.0,419.0,0.0,1.0,18997.0
96,21525,339,Plumas,10.0,527.0,0.0,5.0,154.0,11445,14.0,477,9.0,428.0,1.0,2.0,18997.0
97,21526,340,Plumas,7.0,534.0,0.0,5.0,125.0,11570,12.0,489,17.0,445.0,0.0,2.0,18997.0
98,21527,341,Plumas,8.0,542.0,0.0,5.0,101.0,11671,11.0,500,9.0,454.0,0.0,2.0,18997.0
99,21528,342,Plumas,2.0,544.0,0.0,5.0,93.0,11764,6.0,506,11.0,465.0,0.0,2.0,18997.0
100,21529,343,Plumas,6.0,550.0,0.0,5.0,66.0,11830,1.0,507,12.0,477.0,0.0,2.0,18997.0
101,21530,344,Plumas,2.0,552.0,0.0,5.0,30.0,11860,0.0,507,0.0,477.0,0.0,2.0,18997.0
102,21531,345,Plumas,10.0,562.0,0.0,5.0,182.0,12042,11.0,518,0.0,477.0,0.0,2.0,18997.0
103,21532,346,Plumas,4.0,566.0,0.0,5.0,125.0,12167,7.0,525,6.0,483.0,0.0,2.0,18997.0
104,21533,347,Plumas,6.0,572.0,0.0,5.0,138.0,12305,4.0,529,7.0,490.0,0.0,2.0,18997.0
105,21534,348,Plumas,2.0,574.0,0.0,5.0,95.0,12400,1.0,530,6.0,496.0,0.0,2.0,18997.0
106,21535,349,Plumas,8.0,582.0,0.0,5.0,86.0,12486,3.0,533,3.0,499.0,0.0,2.0,18997.0
107,21536,350,Plumas,3.0,585.0,0.0,5.0,31.0,12517,5.0,538,3.0,502.0,0.0,2.0,18997.0
108,21537,351,Plumas,2.0,587.0,0.0,5.0,10.0,12527,0.0,538,3.0,505.0,0.0,2.0,18997.0
109,21538,352,Plumas,1.0,588.0,0.0,5.0,120.0,12647,3.0,541,1.0,506.0,0.0,2.0,18997.0
110,21539,353,Plumas,4.0,592.0,0.0,5.0,117.0,12764,6.0,547,3.0,509.0,0.0,2.0,18997.0
111,21540,354,Plumas,7.0,599.0,0.0,5.0,94.0,12858,5.0,552,3.0,512.0,0.0,2.0,18997.0
112,21541,355,Plumas,2.0,601.0,0.0,5.0,126.0,12984,6.0,558,6.0,518.0,0.0,2.0,18997.0
113,21542,356,Plumas,4.0,605.0,0.0,5.0,100.0,13084,6.0,564,4.0,522.0,0.0,2.0,18997.0
114,21543,357,Plumas,2.0,607.0,0.0,5.0,45.0,13129,2.0,566,6.0,528.0,0.0,2.0,18997.0
115,21544,358,Plumas,1.0,608.0,0.0,5.0,20.0,13149,1.0,567,4.0,532.0,0.0,2.0,18997.0
116,21545,359,Plumas,3.0,611.0,0.0,5.0,142.0,13291,1.0,568,1.0,533.0,0.0,2.0,18997.0
117,21546,360,Plumas,3.0,614.0,0.0,5.0,70.0,13361,3.0,571,3.0,536.0,0.0,2.0,18997.0
118,21547,361,Plumas,2.0,616.0,0.0,5.0,98.0,13459,3.0,574,8.0,544.0,0.0,2.0,18997.0
119,21548,362,Plumas,0.0,616.0,0.0,5.0,98.0,13557,0.0,574,3.0,547.0,0.0,2.0,18997.0
120,21549,363,Plumas,1.0,617.0,0.0,5.0,88.0,13645,4.0,578,1.0,548.0,0.0,2.0,18997.0
121,21550,364,Plumas,1.0,618.0,0.0,5.0,35.0,13680,0.0,578,6.0,554.0,0.0,2.0,18997.0
122,21551,365,Plumas,2.0,620.0,0.0,5.0,31.0,13711,0.0,578,0.0,554.0,0.0,2.0,18997.0
123,21552,366,Plumas,1.0,621.0,0.0,5.0,163.0,13874,3.0,581,0.0,554.0,0.0,2.0,18997.0
124,21553,367,Plumas,2.0,623.0,0.0,5.0,163.0,14037,0.0,581,6.0,560.0,0.0,2.0,18997.0
125,21554,368,Plumas,0.0,623.0,0.0,5.0,78.0,14115,2.0,583,-1.0,559.0,0.0,2.0,18997.0
126,21555,369,Plumas,0.0,623.0,0.0,5.0,91.0,14206,1.0,584,3.0,562.0,0.0,2.0,18997.0
127,21556,370,Plumas,3.0,626.0,0.0,5.0,112.0,14318,2.0,586,16.0,578.0,0.0,2.0,18997.0
128,21557,371,Plumas,2.0,628.0,0.0,5.0,26.0,14344,1.0,587,6.0,584.0,0.0,2.0,18997.0
129,21558,372,Plumas,0.0,628.0,0.0,5.0,30.0,14374,0.0,587,0.0,584.0,0.0,2.0,18997.0
130,21559,373,Plumas,0.0,628.0,0.0,5.0,165.0,14539,1.0,588,0.0,584.0,0.0,2.0,18997.0
131,21560,374,Plumas,1.0,629.0,0.0,5.0,106.0,14645,1.0,589,0.0,584.0,0.0,2.0,18997.0
132,21561,375,Plumas,0.0,629.0,0.0,5.0,86.0,14731,2.0,591,5.0,589.0,0.0,2.0,18997.0
133,21562,376,Plumas,3.0,632.0,0.0,5.0,124.0,14855,3.0,594,3.0,592.0,2.0,4.0,18997.0
134,21563,377,Plumas,1.0,633.0,0.0,5.0,69.0,14924,1.0,595,22.0,614.0,0.0,4.0,18997.0
135,21564,378,Plumas,1.0,634.0,0.0,5.0,24.0,14948,0.0,595,2.0,616.0,0.0,4.0,18997.0
136,21565,379,Plumas,0.0,634.0,0.0,5.0,10.0,14958,0.0,595,4.0,620.0,0.0,4.0,18997.0
137,21566,380,Plumas,1.0,635.0,0.0,5.0,177.0,15135,0.0,595,0.0,620.0,0.0,4.0,18997.0
138,21567,381,Plumas,0.0,635.0,0.0,5.0,120.0,15255,1.0,596,-1.0,619.0,0.0,4.0,18997.0
139,21568,382,Plumas,0.0,635.0,0.0,5.0,86.0,15341,0.0,596,4.0,623.0,0.0,4.0,18997.0
140,21569,383,Plumas,1.0,636.0,0.0,5.0,154.0,15495,1.0,597,1.0,624.0,0.0,4.0,18997.0
141,21570,384,Plumas,0.0,636.0,0.0,5.0,56.0,15551,0.0,597,0.0,624.0,0.0,4.0,18997.0
142,21571,385,Plumas,2.0,638.0,0.0,5.0,13.0,15564,0.0,597,2.0,626.0,0.0,4.0,18997.0
143,21572,386,Plumas,0.0,638.0,0.0,5.0,40.0,15604,0.0,597,-1.0,625.0,0.0,4.0,18997.0
144,21573,387,Plumas,0.0,638.0,0.0,5.0,129.0,15733,1.0,598,0.0,625.0,0.0,4.0,18997.0
145,21574,388,Plumas,0.0,638.0,0.0,5.0,78.0,15811,0.0,598,1.0,626.0,0.0,4.0,18997.0
146,21575,389,Plumas,1.0,639.0,0.0,5.0,67.0,15878,1.0,599,0.0,626.0,0.0,4.0,18997.0
147,21576,390,Plumas,2.0,641.0,0.0,5.0,144.0,16022,1.0,600,0.0,626.0,0.0,4.0,18997.0
148,21577,391,Plumas,0.0,641.0,0.0,5.0,76.0,16098,0.0,600,2.0,628.0,0.0,4.0,18997.0
149,21578,392,Plumas,0.0,641.0,0.0,5.0,18.0,16116,0.0,600,0.0,628.0,0.0,4.0,18997.0
150,21579,393,Plumas,0.0,641.0,0.0,5.0,22.0,16138,0.0,600,0.0,628.0,0.0,4.0,18997.0
151,21580,394,Plumas,0.0,641.0,0.0,5.0,100.0,16238,1.0,601,0.0,628.0,0.0,4.0,18997.0
152,21581,395,Plumas,0.0,641.0,0.0,5.0,97.0,16335,0.0,601,0.0,628.0,0.0,4.0,18997.0
153,21582,396,Plumas,2.0,643.0,0.0,5.0,74.0,16409,4.0,605,3.0,631.0,0.0,4.0,18997.0
154,21583,397,Plumas,1.0,644.0,0.0,5.0,165.0,16574,1.0,606,3.0,634.0,0.0,4.0,18997.0
155,21584,398,Plumas,0.0,644.0,0.0,5.0,61.0,16635,1.0,607,1.0,635.0,0.0,4.0,18997.0
156,21585,399,Plumas,0.0,644.0,0.0,5.0,27.0,16662,1.0,608,-1.0,634.0,0.0,4.0,18997.0
157,21586,400,Plumas,0.0,644.0,0.0,5.0,43.0,16705,0.0,608,1.0,635.0,0.0,4.0,18997.0
158,21587,401,Plumas,1.0,645.0,0.0,5.0,87.0,16792,1.0,609,0.0,635.0,0.0,4.0,18997.0
159,21588,402,Plumas,1.0,646.0,0.0,5.0,78.0,16870,0.0,609,4.0,639.0,0.0,4.0,18997.0
160,21589,403,Plumas,3.0,649.0,0.0,5.0,188.0,17058,1.0,610,0.0,639.0,0.0,4.0,18997.0
161,21590,404,Plumas,1.0,650.0,0.0,5.0,82.0,17140,1.0,611,1.0,640.0,0.0,4.0,18997.0
162,21591,405,Plumas,1.0,651.0,0.0,5.0,51.0,17191,0.0,611,1.0,641.0,0.0,4.0,18997.0
163,21592,406,Plumas,1.0,652.0,0.0,5.0,17.0,17208,0.0,611,1.0,642.0,0.0,4.0,18997.0
164,21593,407,Plumas,2.0,654.0,0.0,5.0,16.0,17224,0.0,611,0.0,642.0,0.0,4.0,18997.0
165,21594,408,Plumas,2.0,656.0,0.0,5.0,106.0,17330,5.0,616,0.0,642.0,0.0,4.0,18997.0
166,21595,409,Plumas,0.0,656.0,0.0,5.0,77.0,17407,0.0,616,1.0,643.0,0.0,4.0,18997.0
167,21596,410,Plumas,1.0,657.0,0.0,5.0,144.0,17551,3.0,619,2.0,645.0,0.0,4.0,18997.0
168,21597,411,Plumas,1.0,658.0,0.0,5.0,104.0,17655,1.0,620,3.0,648.0,0.0,4.0,18997.0
169,21598,412,Plumas,2.0,660.0,0.0,5.0,102.0,17757,1.0,621,2.0,650.0,0.0,4.0,18997.0
170,21599,413,Plumas,0.0,660.0,0.0,5.0,16.0,17773,0.0,621,2.0,652.0,0.0,4.0,18997.0
171,21600,414,Plumas,3.0,663.0,0.0,5.0,17.0,17790,0.0,621,1.0,653.0,0.0,4.0,18997.0
172,21601,415,Plumas,0.0,663.0,0.0,5.0,126.0,17916,0.0,621,-1.0,652.0,0.0,4.0,18997.0
173,21602,416,Plumas,0.0,663.0,0.0,5.0,108.0,18024,0.0,621,0.0,652.0,0.0,4.0,18997.0
174,21603,417,Plumas,0.0,663.0,0.0,5.0,130.0,18154,0.0,621,0.0,652.0,0.0,4.0,18997.0
175,21604,418,Plumas,2.0,665.0,0.0,5.0,83.0,18237,2.0,623,2.0,654.0,0.0,4.0,18997.0
176,21605,419,Plumas,0.0,665.0,0.0,5.0,89.0,18326,1.0,624,0.0,654.0,0.0,4.0,18997.0
177,21606,420,Plumas,1.0,666.0,0.0,5.0,20.0,18346,3.0,627,1.0,655.0,0.0,4.0,18997.0
178,21607,421,Plumas,1.0,667.0,0.0,5.0,19.0,18365,1.0,628,2.0,657.0,0.0,4.0,18997.0
179,21608,422,Plumas,2.0,669.0,0.0,5.0,148.0,18513,1.0,629,3.0,660.0,0.0,4.0,18997.0
180,21609,423,Plumas,1.0,670.0,0.0,5.0,163.0,18676,2.0,631,1.0,661.0,0.0,4.0,18997.0
181,21610,424,Plumas,0.0,670.0,0.0,5.0,58.0,18734,1.0,632,2.0,663.0,0.0,4.0,18997.0
182,21611,425,Plumas,1.0,671.0,0.0,5.0,77.0,18811,1.0,633,1.0,664.0,0.0,4.0,18997.0
0,22071,243,Riverside,353.0,60944.0,5.0,1268.0,6051.0,699746,437.0,68035,219.0,59293.0,3.0,1223.0,2468145.0
1,22072,244,Riverside,250.0,61194.0,3.0,1271.0,4953.0,704699,305.0,68340,380.0,59673.0,0.0,1223.0,2468145.0
2,22073,245,Riverside,221.0,61415.0,3.0,1274.0,3059.0,707758,213.0,68553,318.0,59991.0,3.0,1226.0,2468145.0
3,22074,246,Riverside,155.0,61570.0,3.0,1277.0,2218.0,709976,114.0,68667,260.0,60251.0,0.0,1226.0,2468145.0
4,22075,247,Riverside,286.0,61856.0,3.0,1280.0,6159.0,716135,273.0,68940,203.0,60454.0,6.0,1232.0,2468145.0
5,22076,248,Riverside,319.0,62175.0,2.0,1282.0,8345.0,724480,423.0,69363,139.0,60593.0,6.0,1238.0,2468145.0
6,22077,249,Riverside,264.0,62439.0,8.0,1290.0,7229.0,731709,306.0,69669,264.0,60857.0,3.0,1241.0,2468145.0
7,22078,250,Riverside,347.0,62786.0,1.0,1291.0,6586.0,738295,397.0,70066,248.0,61105.0,3.0,1244.0,2468145.0
8,22079,251,Riverside,268.0,63054.0,2.0,1293.0,6084.0,744379,294.0,70360,424.0,61529.0,8.0,1252.0,2468145.0
9,22080,252,Riverside,236.0,63290.0,5.0,1298.0,3112.0,747491,264.0,70624,316.0,61845.0,2.0,1254.0,2468145.0
10,22081,253,Riverside,203.0,63493.0,3.0,1301.0,2415.0,749906,149.0,70773,267.0,62112.0,0.0,1254.0,2468145.0
11,22082,254,Riverside,289.0,63782.0,3.0,1304.0,6513.0,756419,310.0,71083,167.0,62279.0,0.0,1254.0,2468145.0
12,22083,255,Riverside,312.0,64094.0,4.0,1308.0,8301.0,764720,378.0,71461,0.0,62279.0,0.0,1254.0,2468145.0
13,22084,256,Riverside,319.0,64413.0,2.0,1310.0,7625.0,772345,363.0,71824,328.0,62607.0,7.0,1261.0,2468145.0
14,22085,257,Riverside,283.0,64696.0,4.0,1314.0,7054.0,779399,353.0,72177,212.0,62819.0,5.0,1266.0,2468145.0
15,22086,258,Riverside,331.0,65027.0,1.0,1315.0,6060.0,785459,419.0,72596,167.0,62986.0,1.0,1267.0,2468145.0
16,22087,259,Riverside,225.0,65252.0,1.0,1316.0,3647.0,789106,272.0,72868,185.0,63171.0,3.0,1270.0,2468145.0
17,22088,260,Riverside,197.0,65449.0,3.0,1319.0,2804.0,791910,189.0,73057,594.0,63765.0,0.0,1270.0,2468145.0
18,22089,261,Riverside,310.0,65759.0,2.0,1321.0,7023.0,798933,343.0,73400,251.0,64016.0,2.0,1272.0,2468145.0
19,22090,262,Riverside,430.0,66189.0,1.0,1322.0,8426.0,807359,493.0,73893,436.0,64452.0,3.0,1275.0,2468145.0
20,22091,263,Riverside,381.0,66570.0,4.0,1326.0,7613.0,814972,408.0,74301,326.0,64778.0,3.0,1278.0,2468145.0
21,22092,264,Riverside,294.0,66864.0,3.0,1329.0,7009.0,821981,375.0,74676,326.0,65104.0,1.0,1279.0,2468145.0
22,22093,265,Riverside,334.0,67198.0,2.0,1331.0,6147.0,828128,376.0,75052,408.0,65512.0,0.0,1279.0,2468145.0
23,22094,266,Riverside,239.0,67437.0,0.0,1331.0,4534.0,832662,261.0,75313,390.0,65902.0,9.0,1288.0,2468145.0
24,22095,267,Riverside,209.0,67646.0,2.0,1333.0,2771.0,835433,168.0,75481,290.0,66192.0,1.0,1289.0,2468145.0
25,22096,268,Riverside,452.0,68098.0,3.0,1336.0,7429.0,842862,462.0,75943,283.0,66475.0,5.0,1294.0,2468145.0
26,22097,269,Riverside,454.0,68552.0,5.0,1341.0,8622.0,851484,539.0,76482,224.0,66699.0,5.0,1299.0,2468145.0
27,22098,270,Riverside,353.0,68905.0,5.0,1346.0,6772.0,858256,423.0,76905,304.0,67003.0,3.0,1302.0,2468145.0
28,22099,271,Riverside,398.0,69303.0,3.0,1349.0,6660.0,864916,432.0,77337,265.0,67268.0,2.0,1304.0,2468145.0
29,22100,272,Riverside,377.0,69680.0,4.0,1353.0,6388.0,871304,472.0,77809,484.0,67752.0,13.0,1317.0,2468145.0
30,22101,273,Riverside,341.0,70021.0,7.0,1360.0,3820.0,875124,350.0,78159,426.0,68178.0,2.0,1319.0,2468145.0
31,22102,274,Riverside,356.0,70377.0,3.0,1363.0,3475.0,878599,225.0,78384,315.0,68493.0,0.0,1319.0,2468145.0
32,22103,275,Riverside,629.0,71006.0,4.0,1367.0,8360.0,886959,599.0,78983,340.0,68833.0,2.0,1321.0,2468145.0
33,22104,276,Riverside,631.0,71637.0,4.0,1371.0,10269.0,897228,692.0,79675,467.0,69300.0,4.0,1325.0,2468145.0
34,22105,277,Riverside,616.0,72253.0,6.0,1377.0,9386.0,906614,699.0,80374,262.0,69562.0,10.0,1335.0,2468145.0
35,22106,278,Riverside,615.0,72868.0,3.0,1380.0,7992.0,914606,729.0,81103,532.0,70094.0,3.0,1338.0,2468145.0
36,22107,279,Riverside,710.0,73578.0,3.0,1383.0,8373.0,922979,828.0,81931,315.0,70409.0,3.0,1341.0,2468145.0
37,22108,280,Riverside,447.0,74025.0,5.0,1388.0,4410.0,927389,429.0,82360,744.0,71153.0,4.0,1345.0,2468145.0
38,22109,281,Riverside,393.0,74418.0,4.0,1392.0,3642.0,931031,301.0,82661,289.0,71442.0,0.0,1345.0,2468145.0
39,22110,282,Riverside,652.0,75070.0,6.0,1398.0,8435.0,939466,672.0,83333,617.0,72059.0,1.0,1346.0,2468145.0
40,22111,283,Riverside,781.0,75851.0,6.0,1404.0,10540.0,950006,935.0,84268,257.0,72316.0,13.0,1359.0,2468145.0
41,22112,284,Riverside,641.0,76492.0,2.0,1406.0,8133.0,958139,669.0,84937,637.0,72953.0,2.0,1361.0,2468145.0
42,22113,285,Riverside,901.0,77393.0,4.0,1410.0,10649.0,968788,1113.0,86050,428.0,73381.0,1.0,1362.0,2468145.0
43,22114,286,Riverside,926.0,78319.0,8.0,1418.0,11050.0,979838,1038.0,87088,757.0,74138.0,10.0,1372.0,2468145.0
44,22115,287,Riverside,737.0,79056.0,14.0,1432.0,6251.0,986089,738.0,87826,772.0,74910.0,1.0,1373.0,2468145.0
45,22116,288,Riverside,738.0,79794.0,7.0,1439.0,5609.0,991698,650.0,88476,621.0,75531.0,1.0,1374.0,2468145.0
46,22117,289,Riverside,1319.0,81113.0,6.0,1445.0,11904.0,1003602,1230.0,89706,918.0,76449.0,5.0,1379.0,2468145.0
47,22118,290,Riverside,1368.0,82481.0,9.0,1454.0,13496.0,1017098,1474.0,91180,630.0,77079.0,0.0,1379.0,2468145.0
48,22119,291,Riverside,1377.0,83858.0,3.0,1457.0,14467.0,1031565,1543.0,92723,660.0,77739.0,8.0,1387.0,2468145.0
49,22120,292,Riverside,1464.0,85322.0,10.0,1467.0,14085.0,1045650,1669.0,94392,796.0,78535.0,15.0,1402.0,2468145.0
50,22121,293,Riverside,1470.0,86792.0,6.0,1473.0,13199.0,1058849,1551.0,95943,1078.0,79613.0,3.0,1405.0,2468145.0
51,22122,294,Riverside,1007.0,87799.0,6.0,1479.0,9437.0,1068286,1115.0,97058,1063.0,80676.0,2.0,1407.0,2468145.0
52,22123,295,Riverside,772.0,88571.0,10.0,1489.0,6513.0,1074799,686.0,97744,889.0,81565.0,2.0,1409.0,2468145.0
53,22124,296,Riverside,1587.0,90158.0,8.0,1497.0,14670.0,1089469,1757.0,99501,610.0,82175.0,6.0,1415.0,2468145.0
54,22125,297,Riverside,1779.0,91937.0,8.0,1505.0,15937.0,1105406,2018.0,101519,1510.0,83685.0,5.0,1420.0,2468145.0
55,22126,298,Riverside,1750.0,93687.0,13.0,1518.0,13841.0,1119247,1975.0,103494,1392.0,85077.0,18.0,1438.0,2468145.0
56,22127,299,Riverside,537.0,94224.0,10.0,1528.0,1842.0,1121089,232.0,103726,697.0,85774.0,2.0,1440.0,2468145.0
57,22128,300,Riverside,1589.0,95813.0,12.0,1540.0,8442.0,1129531,1558.0,105284,-5.0,85769.0,0.0,1440.0,2468145.0
58,22129,301,Riverside,1601.0,97414.0,22.0,1562.0,7427.0,1136958,1607.0,106891,1085.0,86854.0,0.0,1440.0,2468145.0
59,22130,302,Riverside,1402.0,98816.0,10.0,1572.0,6649.0,1143607,1217.0,108108,529.0,87383.0,2.0,1442.0,2468145.0
60,22131,303,Riverside,2381.0,101197.0,14.0,1586.0,15944.0,1159551,2533.0,110641,339.0,87722.0,4.0,1446.0,2468145.0
61,22132,304,Riverside,2986.0,104183.0,12.0,1598.0,19687.0,1179238,3160.0,113801,808.0,88530.0,2.0,1448.0,2468145.0
62,22133,305,Riverside,2795.0,106978.0,9.0,1607.0,18634.0,1197872,3214.0,117015,1559.0,90089.0,3.0,1451.0,2468145.0
63,22134,306,Riverside,2711.0,109689.0,15.0,1622.0,18040.0,1215912,3067.0,120082,2400.0,92489.0,10.0,1461.0,2468145.0
64,22135,307,Riverside,2746.0,112435.0,22.0,1644.0,16451.0,1232363,3168.0,123250,2766.0,95255.0,14.0,1475.0,2468145.0
65,22136,308,Riverside,2190.0,114625.0,15.0,1659.0,10535.0,1242898,2336.0,125586,3357.0,98612.0,2.0,1477.0,2468145.0
66,22137,309,Riverside,1599.0,116224.0,25.0,1684.0,8093.0,1250991,1540.0,127126,1476.0,100088.0,5.0,1482.0,2468145.0
67,22138,310,Riverside,3075.0,119299.0,18.0,1702.0,17299.0,1268290,3269.0,130395,2275.0,102363.0,9.0,1491.0,2468145.0
68,22139,311,Riverside,3186.0,122485.0,24.0,1726.0,20044.0,1288334,3708.0,134103,5257.0,107620.0,23.0,1514.0,2468145.0
69,22140,312,Riverside,3337.0,125822.0,26.0,1752.0,19409.0,1307743,3937.0,138040,2756.0,110376.0,29.0,1543.0,2468145.0
70,22141,313,Riverside,3684.0,129506.0,22.0,1774.0,20578.0,1328321,4334.0,142374,2418.0,112794.0,9.0,1552.0,2468145.0
71,22142,314,Riverside,3672.0,133178.0,18.0,1792.0,19307.0,1347628,4071.0,146445,2535.0,115329.0,21.0,1573.0,2468145.0
72,22143,315,Riverside,3052.0,136230.0,11.0,1803.0,12155.0,1359783,3157.0,149602,3006.0,118335.0,6.0,1579.0,2468145.0
73,22144,316,Riverside,2046.0,138276.0,27.0,1830.0,8709.0,1368492,1964.0,151566,1356.0,119691.0,2.0,1581.0,2468145.0
74,22145,317,Riverside,4114.0,142390.0,22.0,1852.0,19018.0,1387510,4347.0,155913,4024.0,123715.0,7.0,1588.0,2468145.0
75,22146,318,Riverside,4112.0,146502.0,17.0,1869.0,21693.0,1409203,4934.0,160847,8107.0,131822.0,36.0,1624.0,2468145.0
76,22147,319,Riverside,4048.0,150550.0,26.0,1895.0,21907.0,1431110,4681.0,165528,3929.0,135751.0,40.0,1664.0,2468145.0
77,22148,320,Riverside,4112.0,154662.0,19.0,1914.0,22333.0,1453443,4882.0,170410,3574.0,139325.0,32.0,1696.0,2468145.0
78,22149,321,Riverside,3854.0,158516.0,27.0,1941.0,20785.0,1474228,4580.0,174990,3050.0,142375.0,37.0,1733.0,2468145.0
79,22150,322,Riverside,2821.0,161337.0,37.0,1978.0,13661.0,1487889,3189.0,178179,4328.0,146703.0,4.0,1737.0,2468145.0
80,22151,323,Riverside,1966.0,163303.0,37.0,2015.0,9362.0,1497251,1913.0,180092,2011.0,148714.0,5.0,1742.0,2468145.0
81,22152,324,Riverside,4186.0,167489.0,32.0,2047.0,23403.0,1520654,4947.0,185039,2999.0,151713.0,1.0,1743.0,2468145.0
82,22153,325,Riverside,4197.0,171686.0,27.0,2074.0,23640.0,1544294,5163.0,190202,3346.0,155059.0,34.0,1777.0,2468145.0
83,22154,326,Riverside,3787.0,175473.0,43.0,2117.0,19954.0,1564248,4605.0,194807,3051.0,158110.0,13.0,1790.0,2468145.0
84,22155,327,Riverside,2246.0,177719.0,46.0,2163.0,9115.0,1573363,2209.0,197016,4325.0,162435.0,26.0,1816.0,2468145.0
85,22156,328,Riverside,919.0,178638.0,34.0,2197.0,1932.0,1575295,399.0,197415,4255.0,166690.0,9.0,1825.0,2468145.0
86,22157,329,Riverside,3267.0,181905.0,49.0,2246.0,12211.0,1587506,3449.0,200864,2670.0,169360.0,9.0,1834.0,2468145.0
87,22158,330,Riverside,2460.0,184365.0,40.0,2286.0,9325.0,1596831,2349.0,203213,2635.0,171995.0,2.0,1836.0,2468145.0
88,22159,331,Riverside,4855.0,189220.0,53.0,2339.0,24458.0,1621289,5444.0,208657,2034.0,174029.0,19.0,1855.0,2468145.0
89,22160,332,Riverside,4852.0,194072.0,49.0,2388.0,24858.0,1646147,5904.0,214561,3595.0,177624.0,49.0,1904.0,2468145.0
90,22161,333,Riverside,4563.0,198635.0,44.0,2432.0,21663.0,1667810,5741.0,220302,-1222.0,176402.0,15.0,1919.0,2468145.0
91,22162,334,Riverside,2905.0,201540.0,38.0,2470.0,12520.0,1680330,3250.0,223552,7791.0,184193.0,39.0,1958.0,2468145.0
92,22163,335,Riverside,1533.0,203073.0,36.0,2506.0,2864.0,1683194,656.0,224208,4481.0,188674.0,32.0,1990.0,2468145.0
93,22164,336,Riverside,3112.0,206185.0,46.0,2552.0,12296.0,1695490,3554.0,227762,3395.0,192069.0,18.0,2008.0,2468145.0
94,22165,337,Riverside,2542.0,208727.0,45.0,2597.0,10103.0,1705593,2672.0,230434,2979.0,195048.0,-3.0,2005.0,2468145.0
95,22166,338,Riverside,4780.0,213507.0,54.0,2651.0,23258.0,1728851,5689.0,236123,1761.0,196809.0,61.0,2066.0,2468145.0
96,22167,339,Riverside,4473.0,217980.0,42.0,2693.0,25123.0,1753974,5737.0,241860,3630.0,200439.0,3.0,2069.0,2468145.0
97,22168,340,Riverside,4114.0,222094.0,47.0,2740.0,24917.0,1778891,5151.0,247011,3275.0,203714.0,52.0,2121.0,2468145.0
98,22169,341,Riverside,4007.0,226101.0,51.0,2791.0,23134.0,1802025,5062.0,252073,4463.0,208177.0,35.0,2156.0,2468145.0
99,22170,342,Riverside,3331.0,229432.0,55.0,2846.0,19564.0,1821589,4250.0,256323,3945.0,212122.0,28.0,2184.0,2468145.0
100,22171,343,Riverside,2359.0,231791.0,45.0,2891.0,12057.0,1833646,2876.0,259199,3954.0,216076.0,17.0,2201.0,2468145.0
101,22172,344,Riverside,1703.0,233494.0,38.0,2929.0,8714.0,1842360,1873.0,261072,3410.0,219486.0,15.0,2216.0,2468145.0
102,22173,345,Riverside,3340.0,236834.0,50.0,2979.0,21589.0,1863949,4276.0,265348,3421.0,222907.0,6.0,2222.0,2468145.0
103,22174,346,Riverside,3495.0,240329.0,59.0,3038.0,24976.0,1888925,4693.0,270041,2673.0,225580.0,44.0,2266.0,2468145.0
104,22175,347,Riverside,3116.0,243445.0,55.0,3093.0,22959.0,1911884,4320.0,274361,2612.0,228192.0,12.0,2278.0,2468145.0
105,22176,348,Riverside,3123.0,246568.0,48.0,3141.0,22228.0,1934112,4358.0,278719,3492.0,231684.0,79.0,2357.0,2468145.0
106,22177,349,Riverside,2618.0,249186.0,52.0,3193.0,20016.0,1954128,3817.0,282536,3551.0,235235.0,101.0,2458.0,2468145.0
107,22178,350,Riverside,1832.0,251018.0,43.0,3236.0,11748.0,1965876,2552.0,285088,4177.0,239412.0,48.0,2506.0,2468145.0
108,22179,351,Riverside,1348.0,252366.0,36.0,3272.0,8269.0,1974145,1654.0,286742,2794.0,242206.0,28.0,2534.0,2468145.0
109,22180,352,Riverside,2087.0,254453.0,54.0,3326.0,16725.0,1990870,2785.0,289527,1945.0,244151.0,34.0,2568.0,2468145.0
110,22181,353,Riverside,2275.0,256728.0,47.0,3373.0,20984.0,2011854,3359.0,292886,2097.0,246248.0,17.0,2585.0,2468145.0
111,22182,354,Riverside,2059.0,258787.0,43.0,3416.0,18751.0,2030605,2981.0,295867,2438.0,248686.0,30.0,2615.0,2468145.0
