County,date,total_doses,cumulative_total_doses
San Benito,12/5/2021,78,91862
San Benito,12/6/2021,376,92238
San Benito,12/7/2021,341,92579
San Benito,12/8/2021,518,93097
San Benito,12/9/2021,320,93417
San Benito,12/10/2021,352,93769
San Benito,12/11/2021,163,93932
San Benito,12/12/2021,76,94008
San Benito,12/13/2021,358,94366
San Benito,12/14/2021,307,94673
San Benito,12/15/2021,478,95151
San Benito,12/16/2021,308,95459
San Benito,12/17/2021,237,95696
San Bernardino,7/27/2020,0,0
San Bernardino,7/28/2020,0,0
San Bernardino,7/29/2020,1,1
San Bernardino,7/30/2020,0,1
San Bernardino,7/31/2020,0,1
San Bernardino,8/1/2020,0,1
San Bernardino,8/2/2020,0,1
San Bernardino,8/3/2020,0,1
San Bernardino,8/4/2020,0,1
San Bernardino,8/5/2020,1,2
San Bernardino,8/6/2020,0,2
San Bernardino,8/7/2020,1,3
San Bernardino,8/8/2020,0,3
San Bernardino,8/9/2020,0,3
San Bernardino,8/10/2020,0,3
San Bernardino,8/11/2020,2,5
San Bernardino,8/12/2020,0,5
San Bernardino,8/13/2020,2,7
San Bernardino,8/14/2020,0,7
San Bernardino,8/15/2020,0,7
San Bernardino,8/16/2020,0,7
San Bernardino,8/17/2020,0,7
San Bernardino,8/18/2020,0,7
San Bernardino,8/19/2020,0,7
San Bernardino,8/20/2020,0,7
San Bernardino,8/21/2020,0,7
San Bernardino,8/22/2020,0,7
San Bernardino,8/23/2020,0,7
San Bernardino,8/24/2020,0,7
San Bernardino,8/25/2020,0,7
San Bernardino,8/26/2020,1,8
San Bernardino,8/27/2020,0,8
San Bernardino,8/28/2020,0,8
San Bernardino,8/29/2020,0,8
San Bernardino,8/30/2020,0,8
San Bernardino,8/31/2020,0,8
San Bernardino,9/1/2020,2,10
San Bernardino,9/2/2020,0,10
San Bernardino,9/3/2020,1,11
San Bernardino,9/4/2020,0,11
San Bernardino,9/5/2020,0,11
San Bernardino,9/6/2020,0,11
San Bernardino,9/7/2020,0,11
San Bernardino,9/8/2020,1,12
San Bernardino,9/9/2020,2,14
San Bernardino,9/10/2020,0,14
San Bernardino,9/11/2020,0,14
San Bernardino,9/12/2020,0,14
San Bernardino,9/13/2020,0,14
San Bernardino,9/14/2020,0,14
San Bernardino,9/15/2020,1,15
San Bernardino,9/16/2020,0,15
San Bernardino,9/17/2020,2,17
San Bernardino,9/18/2020,0,17
San Bernardino,9/19/2020,0,17
San Bernardino,9/20/2020,0,17
San Bernardino,9/21/2020,1,18
San Bernardino,9/22/2020,1,19
San Bernardino,9/23/2020,0,19
San Bernardino,9/24/2020,1,20
San Bernardino,9/25/2020,0,20
San Bernardino,9/26/2020,0,20
San Bernardino,9/27/2020,0,20
San Bernardino,9/28/2020,0,20
San Bernardino,9/29/2020,1,21
San Bernardino,9/30/2020,0,21
San Bernardino,10/1/2020,1,22
San Bernardino,10/2/2020,0,22
San Bernardino,10/3/2020,0,22
San Bernardino,10/4/2020,0,22
San Bernardino,10/5/2020,0,22
San Bernardino,10/6/2020,1,23
San Bernardino,10/7/2020,0,23
San Bernardino,10/8/2020,1,24
San Bernardino,10/9/2020,1,25
San Bernardino,10/10/2020,0,25
San Bernardino,10/11/2020,0,25
San Bernardino,10/12/2020,0,25
San Bernardino,10/13/2020,0,25
San Bernardino,10/14/2020,0,25
San Bernardino,10/15/2020,1,26
San Bernardino,10/16/2020,1,27
San Bernardino,10/17/2020,0,27
San Bernardino,10/18/2020,0,27
San Bernardino,10/19/2020,0,27
San Bernardino,10/20/2020,1,28
San Bernardino,10/21/2020,0,28
San Bernardino,10/22/2020,0,28
San Bernardino,10/23/2020,0,28
San Bernardino,10/24/2020,0,28
San Bernardino,10/25/2020,0,28
San Bernardino,10/26/2020,1,29
San Bernardino,10/27/2020,0,29
San Bernardino,10/28/2020,1,30
San Bernardino,10/29/2020,0,30
San Bernardino,10/30/2020,0,30
San Bernardino,10/31/2020,0,30
San Bernardino,11/1/2020,1,31
San Bernardino,11/2/2020,0,31
San Bernardino,11/3/2020,0,31
San Bernardino,11/4/2020,0,31
San Bernardino,11/5/2020,0,31
San Bernardino,11/6/2020,0,31
San Bernardino,11/7/2020,1,32
San Bernardino,11/8/2020,0,32
San Bernardino,11/9/2020,1,33
San Bernardino,11/10/2020,0,33
San Bernardino,11/11/2020,0,33
San Bernardino,11/12/2020,0,33
San Bernardino,11/13/2020,1,34
San Bernardino,11/14/2020,0,34
San Bernardino,11/15/2020,1,35
San Bernardino,11/16/2020,3,38
San Bernardino,11/17/2020,1,39
San Bernardino,11/18/2020,0,39
San Bernardino,11/19/2020,1,40
San Bernardino,11/20/2020,1,41
San Bernardino,11/21/2020,0,41
San Bernardino,11/22/2020,1,42
San Bernardino,11/23/2020,0,42
San Bernardino,11/24/2020,0,42
San Bernardino,11/25/2020,0,42
San Bernardino,11/26/2020,0,42
San Bernardino,11/27/2020,1,43
San Bernardino,11/28/2020,0,43
San Bernardino,11/29/2020,0,43
San Bernardino,11/30/2020,0,43
San Bernardino,12/1/2020,10,53
San Bernardino,12/2/2020,2,55
San Bernardino,12/3/2020,7,62
San Bernardino,12/4/2020,1,63
San Bernardino,12/5/2020,1,64
San Bernardino,12/6/2020,1,65
San Bernardino,12/7/2020,2,67
San Bernardino,12/8/2020,0,67
San Bernardino,12/9/2020,0,67
San Bernardino,12/10/2020,0,67
San Bernardino,12/11/2020,2,69
San Bernardino,12/12/2020,2,71
San Bernardino,12/13/2020,2,73
San Bernardino,12/14/2020,1,74
San Bernardino,12/15/2020,17,91
San Bernardino,12/16/2020,135,226
San Bernardino,12/17/2020,2623,2849
San Bernardino,12/18/2020,3394,6243
San Bernardino,12/19/2020,1156,7399
San Bernardino,12/20/2020,1241,8640
San Bernardino,12/21/2020,2520,11160
San Bernardino,12/22/2020,2365,13525
San Bernardino,12/23/2020,2773,16298
San Bernardino,12/24/2020,1230,17528
San Bernardino,12/25/2020,81,17609
San Bernardino,12/26/2020,477,18086
San Bernardino,12/27/2020,355,18441
San Bernardino,12/28/2020,1663,20104
San Bernardino,12/29/2020,2358,22462
San Bernardino,12/30/2020,3035,25497
San Bernardino,12/31/2020,1437,26934
San Bernardino,1/1/2021,277,27211
San Bernardino,1/2/2021,513,27724
San Bernardino,1/3/2021,182,27906
San Bernardino,1/4/2021,2466,30372
San Bernardino,1/5/2021,2441,32813
San Bernardino,1/6/2021,3643,36456
San Bernardino,1/7/2021,5743,42199
San Bernardino,1/8/2021,5626,47825
San Bernardino,1/9/2021,1447,49272
San Bernardino,1/10/2021,1085,50357
San Bernardino,1/11/2021,5047,55404
San Bernardino,1/12/2021,4348,59752
San Bernardino,1/13/2021,4718,64470
San Bernardino,1/14/2021,4994,69464
San Bernardino,1/15/2021,6100,75564
San Bernardino,1/16/2021,2292,77856
San Bernardino,1/17/2021,1209,79065
San Bernardino,1/18/2021,4253,83318
San Bernardino,1/19/2021,6585,89903
San Bernardino,1/20/2021,6995,96898
San Bernardino,1/21/2021,6212,103110
San Bernardino,1/22/2021,6687,109797
San Bernardino,1/23/2021,3160,112957
San Bernardino,1/24/2021,1245,114202
San Bernardino,1/25/2021,7059,121261
San Bernardino,1/26/2021,7306,128567
San Bernardino,1/27/2021,8787,137354
San Bernardino,1/28/2021,8756,146110
San Bernardino,1/29/2021,8318,154428
San Bernardino,1/30/2021,3182,157610
San Bernardino,1/31/2021,1026,158636
San Bernardino,2/1/2021,7785,166421
San Bernardino,2/2/2021,10766,177187
San Bernardino,2/3/2021,9234,186421
San Bernardino,2/4/2021,10674,197095
San Bernardino,2/5/2021,11492,208587
San Bernardino,2/6/2021,5275,213862
San Bernardino,2/7/2021,900,214762
San Bernardino,2/8/2021,7465,222227
San Bernardino,2/9/2021,10311,232538
San Bernardino,2/10/2021,12259,244797
San Bernardino,2/11/2021,12674,257471
San Bernardino,2/12/2021,10654,268125
San Bernardino,2/13/2021,6108,274233
San Bernardino,2/14/2021,1652,275885
San Bernardino,2/15/2021,5581,281466
San Bernardino,2/16/2021,12798,294264
San Bernardino,2/17/2021,12024,306288
San Bernardino,2/18/2021,12742,319030
San Bernardino,2/19/2021,11845,330875
San Bernardino,2/20/2021,4678,335553
San Bernardino,2/21/2021,1252,336805
San Bernardino,2/22/2021,9152,345957
San Bernardino,2/23/2021,10038,355995
San Bernardino,2/24/2021,13142,369137
San Bernardino,2/25/2021,13848,382985
San Bernardino,2/26/2021,14490,397475
San Bernardino,2/27/2021,7019,404494
San Bernardino,2/28/2021,1989,406483
San Bernardino,3/1/2021,9044,415527
San Bernardino,3/2/2021,14598,430125
San Bernardino,3/3/2021,13977,444102
San Bernardino,3/4/2021,14509,458611
San Bernardino,3/5/2021,15143,473754
San Bernardino,3/6/2021,9889,483643
San Bernardino,3/7/2021,1913,485556
San Bernardino,3/8/2021,8407,493963
San Bernardino,3/9/2021,13414,507377
San Bernardino,3/10/2021,14559,521936
San Bernardino,3/11/2021,16190,538126
San Bernardino,3/12/2021,16149,554275
San Bernardino,3/13/2021,8696,562971
San Bernardino,3/14/2021,3371,566342
San Bernardino,3/15/2021,11617,577959
San Bernardino,3/16/2021,16501,594460
San Bernardino,3/17/2021,17759,612219
San Bernardino,3/18/2021,17086,629305
San Bernardino,3/19/2021,17516,646821
San Bernardino,3/20/2021,9763,656584
San Bernardino,3/21/2021,2959,659543
San Bernardino,3/22/2021,9935,669478
San Bernardino,3/23/2021,15848,685326
San Bernardino,3/24/2021,15508,700834
San Bernardino,3/25/2021,17440,718274
San Bernardino,3/26/2021,18820,737094
San Bernardino,3/27/2021,11075,748169
San Bernardino,3/28/2021,3776,751945
San Bernardino,3/29/2021,12291,764236
San Bernardino,3/30/2021,17314,781550
San Bernardino,3/31/2021,16968,798518
San Bernardino,4/1/2021,20149,818667
San Bernardino,4/2/2021,19252,837919
San Bernardino,4/3/2021,11319,849238
San Bernardino,4/4/2021,2530,851768
San Bernardino,4/5/2021,12213,863981
San Bernardino,4/6/2021,20102,884083
San Bernardino,4/7/2021,21467,905550
San Bernardino,4/8/2021,22292,927842
San Bernardino,4/9/2021,22259,950101
San Bernardino,4/10/2021,15955,966056
San Bernardino,4/11/2021,4666,970722
San Bernardino,4/12/2021,13713,984435
San Bernardino,4/13/2021,19806,1004241
San Bernardino,4/14/2021,19849,1024090
San Bernardino,4/15/2021,20797,1044887
San Bernardino,4/16/2021,19243,1064130
San Bernardino,4/17/2021,12204,1076334
San Bernardino,4/18/2021,3380,1079714
San Bernardino,4/19/2021,12789,1092503
San Bernardino,4/20/2021,18467,1110970
San Bernardino,4/21/2021,19461,1130431
San Bernardino,4/22/2021,20210,1150641
San Bernardino,4/23/2021,19388,1170029
San Bernardino,4/24/2021,13245,1183274
San Bernardino,4/25/2021,3510,1186784
San Bernardino,4/26/2021,11651,1198435
San Bernardino,4/27/2021,17168,1215603
San Bernardino,4/28/2021,15532,1231135
San Bernardino,4/29/2021,17054,1248189
San Bernardino,4/30/2021,17500,1265689
San Bernardino,5/1/2021,11221,1276910
San Bernardino,5/2/2021,3042,1279952
San Bernardino,5/3/2021,9947,1289899
San Bernardino,5/4/2021,15888,1305787
San Bernardino,5/5/2021,16101,1321888
San Bernardino,5/6/2021,16496,1338384
San Bernardino,5/7/2021,16057,1354441
San Bernardino,5/8/2021,9827,1364268
San Bernardino,5/9/2021,2158,1366426
San Bernardino,5/10/2021,7916,1374342
San Bernardino,5/11/2021,13044,1387386
San Bernardino,5/12/2021,13266,1400652
San Bernardino,5/13/2021,13954,1414606
San Bernardino,5/14/2021,14557,1429163
San Bernardino,5/15/2021,11786,1440949
San Bernardino,5/16/2021,3211,1444160
San Bernardino,5/17/2021,10357,1454517
San Bernardino,5/18/2021,14348,1468865
San Bernardino,5/19/2021,11930,1480795
San Bernardino,5/20/2021,12032,1492827
San Bernardino,5/21/2021,12938,1505765
San Bernardino,5/22/2021,9251,1515016
San Bernardino,5/23/2021,2507,1517523
San Bernardino,5/24/2021,7165,1524688
San Bernardino,5/25/2021,9631,1534319
San Bernardino,5/26/2021,8453,1542772
San Bernardino,5/27/2021,7941,1550713
San Bernardino,5/28/2021,9070,1559783
San Bernardino,5/29/2021,5203,1564986
San Bernardino,5/30/2021,1799,1566785
San Bernardino,5/31/2021,916,1567701
San Bernardino,6/1/2021,8994,1576695
San Bernardino,6/2/2021,7108,1583803
San Bernardino,6/3/2021,8273,1592076
San Bernardino,6/4/2021,9504,1601580
San Bernardino,6/5/2021,6767,1608347
San Bernardino,6/6/2021,2089,1610436
San Bernardino,6/7/2021,6473,1616909
San Bernardino,6/8/2021,8730,1625639
San Bernardino,6/9/2021,7238,1632877
San Bernardino,6/10/2021,7384,1640261
San Bernardino,6/11/2021,8344,1648605
San Bernardino,6/12/2021,6074,1654679
San Bernardino,6/13/2021,1523,1656202
San Bernardino,6/14/2021,5071,1661273
San Bernardino,6/15/2021,7410,1668683
San Bernardino,6/16/2021,6593,1675276
San Bernardino,6/17/2021,5915,1681191
San Bernardino,6/18/2021,7164,1688355
San Bernardino,6/19/2021,4183,1692538
San Bernardino,6/20/2021,1497,1694035
San Bernardino,6/21/2021,3712,1697747
San Bernardino,6/22/2021,5905,1703652
San Bernardino,6/23/2021,5251,1708903
San Bernardino,6/24/2021,5123,1714026
San Bernardino,6/25/2021,6066,1720092
San Bernardino,6/26/2021,3709,1723801
San Bernardino,6/27/2021,1509,1725310
San Bernardino,6/28/2021,3663,1728973
San Bernardino,6/29/2021,5359,1734332
San Bernardino,6/30/2021,4820,1739152
San Bernardino,7/1/2021,4406,1743558
San Bernardino,7/2/2021,5346,1748904
San Bernardino,7/3/2021,2611,1751515
San Bernardino,7/4/2021,219,1751734
San Bernardino,7/5/2021,2362,1754096
San Bernardino,7/6/2021,5349,1759445
San Bernardino,7/7/2021,4424,1763869
San Bernardino,7/8/2021,4230,1768099
San Bernardino,7/9/2021,4953,1773052
San Bernardino,7/10/2021,3042,1776094
San Bernardino,7/11/2021,1294,1777388
San Bernardino,7/12/2021,3634,1781022
San Bernardino,7/13/2021,4737,1785759
San Bernardino,7/14/2021,4179,1789938
San Bernardino,7/15/2021,4195,1794133
San Bernardino,7/16/2021,5203,1799336
San Bernardino,7/17/2021,3577,1802913
San Bernardino,7/18/2021,1451,1804364
San Bernardino,7/19/2021,3891,1808255
San Bernardino,7/20/2021,5092,1813347
San Bernardino,7/21/2021,4782,1818129
San Bernardino,7/22/2021,4960,1823089
San Bernardino,7/23/2021,5741,1828830
San Bernardino,7/24/2021,3591,1832421
San Bernardino,7/25/2021,1622,1834043
San Bernardino,7/26/2021,4225,1838268
San Bernardino,7/27/2021,5713,1843981
San Bernardino,7/28/2021,5550,1849531
San Bernardino,7/29/2021,5219,1854750
San Bernardino,7/30/2021,6218,1860968
San Bernardino,7/31/2021,3784,1864752
San Bernardino,8/1/2021,1834,1866586
San Bernardino,8/2/2021,4871,1871457
San Bernardino,8/3/2021,5855,1877312
San Bernardino,8/4/2021,5585,1882897
San Bernardino,8/5/2021,5360,1888257
San Bernardino,8/6/2021,6686,1894943
San Bernardino,8/7/2021,3984,1898927
San Bernardino,8/8/2021,2130,1901057
San Bernardino,8/9/2021,4950,1906007
San Bernardino,8/10/2021,5532,1911539
San Bernardino,8/11/2021,5386,1916925
San Bernardino,8/12/2021,5297,1922222
San Bernardino,8/13/2021,7625,1929847
San Bernardino,8/14/2021,4610,1934457
San Bernardino,8/15/2021,2335,1936792
San Bernardino,8/16/2021,5518,1942310
San Bernardino,8/17/2021,6450,1948760
San Bernardino,8/18/2021,6304,1955064
San Bernardino,8/19/2021,6240,1961304
San Bernardino,8/20/2021,7784,1969088
San Bernardino,8/21/2021,4511,1973599
San Bernardino,8/22/2021,2316,1975915
San Bernardino,8/23/2021,5949,1981864
San Bernardino,8/24/2021,6412,1988276
San Bernardino,8/25/2021,6120,1994396
San Bernardino,8/26/2021,5904,2000300
San Bernardino,8/27/2021,7604,2007904
San Bernardino,8/28/2021,4391,2012295
San Bernardino,8/29/2021,2404,2014699
San Bernardino,8/30/2021,5232,2019931
San Bernardino,8/31/2021,5697,2025628
San Bernardino,9/1/2021,5546,2031174
San Bernardino,9/2/2021,5176,2036350
San Bernardino,9/3/2021,6933,2043283
San Bernardino,9/4/2021,3817,2047100
San Bernardino,9/5/2021,2104,2049204
San Bernardino,9/6/2021,1158,2050362
San Bernardino,9/7/2021,5873,2056235
San Bernardino,9/8/2021,5200,2061435
San Bernardino,9/9/2021,4993,2066428
San Bernardino,9/10/2021,6538,2072966
San Bernardino,9/11/2021,3901,2076867
San Bernardino,9/12/2021,2186,2079053
San Bernardino,9/13/2021,4610,2083663
San Bernardino,9/14/2021,4901,2088564
San Bernardino,9/15/2021,4847,2093411
San Bernardino,9/16/2021,4862,2098273
San Bernardino,9/17/2021,5734,2104007
San Bernardino,9/18/2021,3510,2107517
San Bernardino,9/19/2021,1858,2109375
San Bernardino,9/20/2021,4373,2113748
San Bernardino,9/21/2021,4639,2118387
San Bernardino,9/22/2021,4303,2122690
San Bernardino,9/23/2021,4121,2126811
San Bernardino,9/24/2021,5652,2132463
San Bernardino,9/25/2021,3393,2135856
San Bernardino,9/26/2021,1888,2137744
San Bernardino,9/27/2021,5117,2142861
San Bernardino,9/28/2021,6072,2148933
San Bernardino,9/29/2021,6147,2155080
San Bernardino,9/30/2021,6236,2161316
San Bernardino,10/1/2021,6793,2168109
San Bernardino,10/2/2021,3378,2171487
San Bernardino,10/3/2021,1839,2173326
San Bernardino,10/4/2021,4658,2177984
San Bernardino,10/5/2021,5074,2183058
San Bernardino,10/6/2021,4897,2187955
San Bernardino,10/7/2021,5333,2193288
San Bernardino,10/8/2021,6767,2200055
San Bernardino,10/9/2021,3404,2203459
San Bernardino,10/10/2021,1844,2205303
San Bernardino,10/11/2021,4169,2209472
San Bernardino,10/12/2021,4847,2214319
San Bernardino,10/13/2021,4645,2218964
San Bernardino,10/14/2021,4628,2223592
San Bernardino,10/15/2021,5442,2229034
San Bernardino,10/16/2021,2843,2231877
San Bernardino,10/17/2021,1344,2233221
San Bernardino,10/18/2021,4257,2237478
San Bernardino,10/19/2021,4494,2241972
San Bernardino,10/20/2021,4395,2246367
San Bernardino,10/21/2021,4369,2250736
San Bernardino,10/22/2021,6646,2257382
San Bernardino,10/23/2021,4054,2261436
San Bernardino,10/24/2021,2031,2263467
San Bernardino,10/25/2021,6226,2269693
San Bernardino,10/26/2021,6910,2276603
San Bernardino,10/27/2021,6972,2283575
San Bernardino,10/28/2021,6912,2290487
San Bernardino,10/29/2021,8100,2298587
San Bernardino,10/30/2021,3904,2302491
San Bernardino,10/31/2021,1840,2304331
San Bernardino,11/1/2021,6335,2310666
San Bernardino,11/2/2021,7070,2317736
San Bernardino,11/3/2021,6795,2324531
San Bernardino,11/4/2021,7382,2331913
San Bernardino,11/5/2021,9190,2341103
San Bernardino,11/6/2021,4302,2345405
San Bernardino,11/7/2021,2565,2347970
San Bernardino,11/8/2021,7196,2355166
San Bernardino,11/9/2021,7532,2362698
San Bernardino,11/10/2021,8115,2370813
San Bernardino,11/11/2021,7990,2378803
San Bernardino,11/12/2021,10205,2389008
San Bernardino,11/13/2021,4903,2393911
San Bernardino,11/14/2021,2254,2396165
San Bernardino,11/15/2021,6800,2402965
San Bernardino,11/16/2021,7525,2410490
San Bernardino,11/17/2021,7680,2418170
San Bernardino,11/18/2021,7814,2425984
San Bernardino,11/19/2021,10857,2436841
San Bernardino,11/20/2021,5053,2441894
San Bernardino,11/21/2021,2579,2444473
San Bernardino,11/22/2021,8494,2452967
San Bernardino,11/23/2021,8616,2461583
San Bernardino,11/24/2021,7142,2468725
San Bernardino,11/25/2021,188,2468913
San Bernardino,11/26/2021,5963,2474876
San Bernardino,11/27/2021,4395,2479271
San Bernardino,11/28/2021,2409,2481680
San Bernardino,11/29/2021,7874,2489554
San Bernardino,11/30/2021,8884,2498438
San Bernardino,12/1/2021,9878,2508316
San Bernardino,12/2/2021,9960,2518276
San Bernardino,12/3/2021,12677,2530953
San Bernardino,12/4/2021,5753,2536706
San Bernardino,12/5/2021,2551,2539257
San Bernardino,12/6/2021,8467,2547724
San Bernardino,12/7/2021,8553,2556277
San Bernardino,12/8/2021,8700,2564977
San Bernardino,12/9/2021,8365,2573342
San Bernardino,12/10/2021,10735,2584077
San Bernardino,12/11/2021,4891,2588968
San Bernardino,12/12/2021,2200,2591168
San Bernardino,12/13/2021,7399,2598567
San Bernardino,12/14/2021,6885,2605452
San Bernardino,12/15/2021,7496,2612948
San Bernardino,12/16/2021,7522,2620470
San Bernardino,12/17/2021,5907,2626377
San Diego,7/27/2020,0,0
San Diego,7/28/2020,0,0
San Diego,7/29/2020,4,4
San Diego,7/30/2020,3,7
San Diego,7/31/2020,3,10
San Diego,8/1/2020,3,13
San Diego,8/2/2020,1,14
San Diego,8/3/2020,5,19
San Diego,8/4/2020,5,24
San Diego,8/5/2020,3,27
San Diego,8/6/2020,5,32
San Diego,8/7/2020,1,33
San Diego,8/8/2020,1,34
San Diego,8/9/2020,1,35
San Diego,8/10/2020,5,40
San Diego,8/11/2020,7,47
San Diego,8/12/2020,12,59
San Diego,8/13/2020,11,70
San Diego,8/14/2020,10,80
San Diego,8/15/2020,0,80
San Diego,8/16/2020,0,80
San Diego,8/17/2020,5,85
San Diego,8/18/2020,3,88
San Diego,8/19/2020,5,93
San Diego,8/20/2020,5,98
San Diego,8/21/2020,16,114
San Diego,8/22/2020,1,115
San Diego,8/23/2020,1,116
San Diego,8/24/2020,11,127
San Diego,8/25/2020,10,137
San Diego,8/26/2020,18,155
San Diego,8/27/2020,14,169
San Diego,8/28/2020,9,178
San Diego,8/29/2020,4,182
San Diego,8/30/2020,0,182
San Diego,8/31/2020,18,200
San Diego,9/1/2020,19,219
San Diego,9/2/2020,13,232
San Diego,9/3/2020,19,251
San Diego,9/4/2020,10,261
